observation_date,calendar_year,team_abbreviation,team_name,conference,team_strength_index,is_game_day,opponent_abbreviation,points_for,points_against,win_flag,point_differential
2024-10-12,2024,DEN,Denver Nuggets,Western,113.29,0,,,,,
2024-10-12,2024,GSW,Golden State Warriors,Western,108.01,1,MIA,126,122,1,4
2024-10-12,2024,LAL,Los Angeles Lakers,Western,106.07,0,,,,,
2024-10-13,2024,BOS,Boston Celtics,Eastern,106.08,0,,,,,
2024-10-13,2024,MIA,Miami Heat,Eastern,100.50,0,,,,,
2024-10-13,2024,MIL,Milwaukee Bucks,Eastern,106.21,1,LAL,130,113,1,17
2024-10-13,2024,DEN,Denver Nuggets,Western,112.97,0,,,,,
2024-10-13,2024,GSW,Golden State Warriors,Western,107.14,0,,,,,
2024-10-13,2024,LAL,Los Angeles Lakers,Western,108.13,1,MIL,119,103,1,16
2024-10-14,2024,BOS,Boston Celtics,Eastern,105.54,1,GSW,116,115,1,1
2024-10-14,2024,MIA,Miami Heat,Eastern,99.80,0,,,,,
2024-10-14,2024,MIL,Milwaukee Bucks,Eastern,104.95,0,,,,,
2024-10-14,2024,DEN,Denver Nuggets,Western,111.96,1,MIA,100,120,0,-20
2024-10-14,2024,GSW,Golden State Warriors,Western,108.20,0,,,,,
2024-10-14,2024,LAL,Los Angeles Lakers,Western,105.42,0,,,,,
2024-10-15,2024,BOS,Boston Celtics,Eastern,105.39,0,,,,,
2024-10-15,2024,MIA,Miami Heat,Eastern,101.06,1,LAL,119,123,0,-4
2024-10-15,2024,MIL,Milwaukee Bucks,Eastern,105.27,0,,,,,
2024-10-15,2024,DEN,Denver Nuggets,Western,113.15,0,,,,,
2024-10-15,2024,GSW,Golden State Warriors,Western,109.46,1,MIL,123,105,1,18
2024-10-15,2024,LAL,Los Angeles Lakers,Western,105.80,0,,,,,
2024-10-16,2024,BOS,Boston Celtics,Eastern,106.58,0,,,,,
2024-10-16,2024,MIA,Miami Heat,Eastern,101.20,0,,,,,
2024-10-16,2024,MIL,Milwaukee Bucks,Eastern,106.38,1,BOS,115,103,1,12
2024-10-16,2024,DEN,Denver Nuggets,Western,112.60,0,,,,,
2024-10-16,2024,GSW,Golden State Warriors,Western,108.18,0,,,,,
2024-10-16,2024,LAL,Los Angeles Lakers,Western,106.58,1,DEN,118,114,1,4
2024-10-17,2024,BOS,Boston Celtics,Eastern,107.03,1,LAL,126,125,1,1
2024-10-17,2024,MIA,Miami Heat,Eastern,101.68,0,,,,,
2024-10-17,2024,MIL,Milwaukee Bucks,Eastern,105.70,0,,,,,
2024-10-17,2024,DEN,Denver Nuggets,Western,115.09,1,MIL,118,104,1,14
2024-10-17,2024,GSW,Golden State Warriors,Western,107.30,0,,,,,
2024-10-17,2024,LAL,Los Angeles Lakers,Western,104.87,0,,,,,
2024-10-18,2024,BOS,Boston Celtics,Eastern,105.26,0,,,,,
2024-10-18,2024,MIA,Miami Heat,Eastern,101.54,1,BOS,123,120,1,3
2024-10-18,2024,MIL,Milwaukee Bucks,Eastern,105.14,0,,,,,
2024-10-18,2024,DEN,Denver Nuggets,Western,113.70,0,,,,,
2024-10-18,2024,GSW,Golden State Warriors,Western,107.87,1,DEN,125,117,1,8
2024-10-18,2024,LAL,Los Angeles Lakers,Western,104.31,0,,,,,
2024-10-19,2024,BOS,Boston Celtics,Eastern,105.30,0,,,,,
2024-10-19,2024,MIA,Miami Heat,Eastern,100.85,0,,,,,
2024-10-19,2024,MIL,Milwaukee Bucks,Eastern,104.84,1,MIA,115,123,0,-8
2024-10-19,2024,DEN,Denver Nuggets,Western,114.02,0,,,,,
2024-10-19,2024,GSW,Golden State Warriors,Western,107.35,0,,,,,
2024-10-19,2024,LAL,Los Angeles Lakers,Western,106.43,1,GSW,128,114,1,14
2024-10-20,2024,BOS,Boston Celtics,Eastern,105.93,1,MIA,108,102,1,6
2024-10-20,2024,MIA,Miami Heat,Eastern,100.86,0,,,,,
2024-10-20,2024,MIL,Milwaukee Bucks,Eastern,105.61,0,,,,,
2024-10-20,2024,DEN,Denver Nuggets,Western,113.05,1,GSW,129,122,1,7
2024-10-20,2024,GSW,Golden State Warriors,Western,106.23,0,,,,,
2024-10-20,2024,LAL,Los Angeles Lakers,Western,105.12,0,,,,,
2024-10-21,2024,BOS,Boston Celtics,Eastern,106.73,0,,,,,
2024-10-21,2024,MIA,Miami Heat,Eastern,100.66,1,MIL,104,119,0,-15
2024-10-21,2024,MIL,Milwaukee Bucks,Eastern,106.60,0,,,,,
2024-10-21,2024,DEN,Denver Nuggets,Western,113.80,0,,,,,
2024-10-21,2024,GSW,Golden State Warriors,Western,105.88,1,LAL,106,119,0,-13
2024-10-21,2024,LAL,Los Angeles Lakers,Western,105.01,0,,,,,
2024-10-22,2024,BOS,Boston Celtics,Eastern,106.77,0,,,,,
2024-10-22,2024,MIA,Miami Heat,Eastern,102.00,0,,,,,
2024-10-22,2024,MIL,Milwaukee Bucks,Eastern,106.09,1,DEN,102,100,1,2
2024-10-22,2024,DEN,Denver Nuggets,Western,113.01,0,,,,,
2024-10-22,2024,GSW,Golden State Warriors,Western,106.77,0,,,,,
2024-10-22,2024,LAL,Los Angeles Lakers,Western,103.04,1,BOS,109,118,0,-9
2024-10-23,2024,BOS,Boston Celtics,Eastern,104.16,1,MIA,109,127,0,-18
2024-10-23,2024,MIA,Miami Heat,Eastern,101.64,0,,,,,
2024-10-23,2024,MIL,Milwaukee Bucks,Eastern,106.77,0,,,,,
2024-10-23,2024,DEN,Denver Nuggets,Western,113.64,1,GSW,126,125,1,1
2024-10-23,2024,GSW,Golden State Warriors,Western,107.33,0,,,,,
2024-10-23,2024,LAL,Los Angeles Lakers,Western,104.75,0,,,,,
2024-10-24,2024,BOS,Boston Celtics,Eastern,105.69,0,,,,,
2024-10-24,2024,MIA,Miami Heat,Eastern,104.37,1,MIL,129,101,1,28
2024-10-24,2024,MIL,Milwaukee Bucks,Eastern,106.74,0,,,,,
2024-10-24,2024,DEN,Denver Nuggets,Western,113.55,0,,,,,
2024-10-24,2024,GSW,Golden State Warriors,Western,107.09,1,LAL,103,100,1,3
2024-10-24,2024,LAL,Los Angeles Lakers,Western,103.59,0,,,,,
2024-10-25,2024,BOS,Boston Celtics,Eastern,106.97,0,,,,,
2024-10-25,2024,MIA,Miami Heat,Eastern,102.43,0,,,,,
2024-10-25,2024,MIL,Milwaukee Bucks,Eastern,106.72,1,DEN,99,101,0,-2
2024-10-25,2024,DEN,Denver Nuggets,Western,114.16,0,,,,,
2024-10-25,2024,GSW,Golden State Warriors,Western,106.78,0,,,,,
2024-10-25,2024,LAL,Los Angeles Lakers,Western,104.97,1,BOS,126,113,1,13
2024-10-26,2024,BOS,Boston Celtics,Eastern,104.24,1,MIL,106,129,0,-23
2024-10-26,2024,MIA,Miami Heat,Eastern,103.05,0,,,,,
2024-10-26,2024,MIL,Milwaukee Bucks,Eastern,106.32,0,,,,,
2024-10-26,2024,DEN,Denver Nuggets,Western,113.53,1,LAL,127,126,1,1
2024-10-26,2024,GSW,Golden State Warriors,Western,106.14,0,,,,,
2024-10-26,2024,LAL,Los Angeles Lakers,Western,103.36,0,,,,,
2024-10-27,2024,BOS,Boston Celtics,Eastern,106.44,0,,,,,
2024-10-27,2024,MIA,Miami Heat,Eastern,103.32,1,DEN,123,109,1,14
2024-10-27,2024,MIL,Milwaukee Bucks,Eastern,108.06,0,,,,,
2024-10-27,2024,DEN,Denver Nuggets,Western,112.73,0,,,,,
2024-10-27,2024,GSW,Golden State Warriors,Western,106.36,1,BOS,119,110,1,9
2024-10-27,2024,LAL,Los Angeles Lakers,Western,104.15,0,,,,,
2024-10-28,2024,BOS,Boston Celtics,Eastern,106.42,0,,,,,
2024-10-28,2024,MIA,Miami Heat,Eastern,102.61,0,,,,,
2024-10-28,2024,MIL,Milwaukee Bucks,Eastern,108.11,1,GSW,105,101,1,4
2024-10-28,2024,DEN,Denver Nuggets,Western,112.69,0,,,,,
2024-10-28,2024,GSW,Golden State Warriors,Western,105.95,0,,,,,
2024-10-28,2024,LAL,Los Angeles Lakers,Western,104.66,1,MIA,106,101,1,5
2024-10-29,2024,BOS,Boston Celtics,Eastern,108.57,1,DEN,122,104,1,18
2024-10-29,2024,MIA,Miami Heat,Eastern,102.97,0,,,,,
2024-10-29,2024,MIL,Milwaukee Bucks,Eastern,107.86,0,,,,,
2024-10-29,2024,DEN,Denver Nuggets,Western,113.36,1,BOS,114,113,1,1
2024-10-29,2024,GSW,Golden State Warriors,Western,106.01,0,,,,,
2024-10-29,2024,LAL,Los Angeles Lakers,Western,103.64,0,,,,,
2024-10-30,2024,BOS,Boston Celtics,Eastern,106.49,0,,,,,
2024-10-30,2024,MIA,Miami Heat,Eastern,104.47,1,GSW,116,111,1,5
2024-10-30,2024,MIL,Milwaukee Bucks,Eastern,106.66,0,,,,,
2024-10-30,2024,DEN,Denver Nuggets,Western,113.18,0,,,,,
2024-10-30,2024,GSW,Golden State Warriors,Western,104.96,1,MIA,108,128,0,-20
2024-10-30,2024,LAL,Los Angeles Lakers,Western,102.85,0,,,,,
2024-10-31,2024,BOS,Boston Celtics,Eastern,107.21,0,,,,,
2024-10-31,2024,MIA,Miami Heat,Eastern,103.81,0,,,,,
2024-10-31,2024,MIL,Milwaukee Bucks,Eastern,108.62,1,LAL,130,112,1,18
2024-10-31,2024,DEN,Denver Nuggets,Western,112.19,0,,,,,
2024-10-31,2024,GSW,Golden State Warriors,Western,104.72,0,,,,,
2024-10-31,2024,LAL,Los Angeles Lakers,Western,103.72,1,MIL,109,111,0,-2
2024-11-01,2024,BOS,Boston Celtics,Eastern,107.32,1,GSW,103,100,1,3
2024-11-01,2024,MIA,Miami Heat,Eastern,104.10,0,,,,,
2024-11-01,2024,MIL,Milwaukee Bucks,Eastern,108.51,0,,,,,
2024-11-01,2024,DEN,Denver Nuggets,Western,113.50,1,MIA,110,103,1,7
2024-11-01,2024,GSW,Golden State Warriors,Western,104.66,0,,,,,
2024-11-01,2024,LAL,Los Angeles Lakers,Western,102.66,0,,,,,
2024-11-02,2024,BOS,Boston Celtics,Eastern,107.47,0,,,,,
2024-11-02,2024,MIA,Miami Heat,Eastern,105.16,1,LAL,109,103,1,6
2024-11-02,2024,MIL,Milwaukee Bucks,Eastern,107.28,0,,,,,
2024-11-02,2024,DEN,Denver Nuggets,Western,112.86,0,,,,,
2024-11-02,2024,GSW,Golden State Warriors,Western,103.45,1,MIL,101,112,0,-11
2024-11-02,2024,LAL,Los Angeles Lakers,Western,102.77,0,,,,,
2024-11-03,2024,BOS,Boston Celtics,Eastern,107.81,0,,,,,
2024-11-03,2024,MIA,Miami Heat,Eastern,104.83,0,,,,,
2024-11-03,2024,MIL,Milwaukee Bucks,Eastern,109.47,1,BOS,129,107,1,22
2024-11-03,2024,DEN,Denver Nuggets,Western,112.89,0,,,,,
2024-11-03,2024,GSW,Golden State Warriors,Western,105.44,0,,,,,
2024-11-03,2024,LAL,Los Angeles Lakers,Western,102.49,1,DEN,102,116,0,-14
2024-11-04,2024,BOS,Boston Celtics,Eastern,107.74,1,LAL,108,109,0,-1
2024-11-04,2024,MIA,Miami Heat,Eastern,104.21,0,,,,,
2024-11-04,2024,MIL,Milwaukee Bucks,Eastern,108.41,0,,,,,
2024-11-04,2024,DEN,Denver Nuggets,Western,111.20,1,MIL,107,123,0,-16
2024-11-04,2024,GSW,Golden State Warriors,Western,104.52,0,,,,,
2024-11-04,2024,LAL,Los Angeles Lakers,Western,102.67,0,,,,,
2024-11-05,2024,BOS,Boston Celtics,Eastern,107.36,0,,,,,
2024-11-05,2024,MIA,Miami Heat,Eastern,104.36,1,BOS,116,111,1,5
2024-11-05,2024,MIL,Milwaukee Bucks,Eastern,108.06,0,,,,,
2024-11-05,2024,DEN,Denver Nuggets,Western,112.98,0,,,,,
2024-11-05,2024,GSW,Golden State Warriors,Western,106.51,1,DEN,126,116,1,10
2024-11-05,2024,LAL,Los Angeles Lakers,Western,102.96,0,,,,,
2024-11-06,2024,BOS,Boston Celtics,Eastern,108.16,0,,,,,
2024-11-06,2024,MIA,Miami Heat,Eastern,104.36,0,,,,,
2024-11-06,2024,MIL,Milwaukee Bucks,Eastern,108.44,1,MIA,103,106,0,-3
2024-11-06,2024,DEN,Denver Nuggets,Western,113.15,0,,,,,
2024-11-06,2024,GSW,Golden State Warriors,Western,104.89,0,,,,,
2024-11-06,2024,LAL,Los Angeles Lakers,Western,102.80,1,GSW,117,116,1,1
2024-11-07,2024,BOS,Boston Celtics,Eastern,105.80,1,MIA,102,122,0,-20
2024-11-07,2024,MIA,Miami Heat,Eastern,105.08,0,,,,,
2024-11-07,2024,MIL,Milwaukee Bucks,Eastern,108.05,0,,,,,
2024-11-07,2024,DEN,Denver Nuggets,Western,114.87,1,GSW,129,110,1,19
2024-11-07,2024,GSW,Golden State Warriors,Western,104.52,0,,,,,
2024-11-07,2024,LAL,Los Angeles Lakers,Western,101.94,0,,,,,
2024-11-08,2024,BOS,Boston Celtics,Eastern,108.86,0,,,,,
2024-11-08,2024,MIA,Miami Heat,Eastern,105.28,1,MIL,127,126,1,1
2024-11-08,2024,MIL,Milwaukee Bucks,Eastern,107.31,0,,,,,
2024-11-08,2024,DEN,Denver Nuggets,Western,111.86,0,,,,,
2024-11-08,2024,GSW,Golden State Warriors,Western,102.75,1,LAL,106,124,0,-18
2024-11-08,2024,LAL,Los Angeles Lakers,Western,101.87,0,,,,,
2024-11-09,2024,BOS,Boston Celtics,Eastern,108.71,0,,,,,
2024-11-09,2024,MIA,Miami Heat,Eastern,104.53,0,,,,,
2024-11-09,2024,MIL,Milwaukee Bucks,Eastern,107.84,1,DEN,102,103,0,-1
2024-11-09,2024,DEN,Denver Nuggets,Western,112.78,0,,,,,
2024-11-09,2024,GSW,Golden State Warriors,Western,103.58,0,,,,,
2024-11-09,2024,LAL,Los Angeles Lakers,Western,103.61,1,BOS,127,110,1,17
2024-11-10,2024,BOS,Boston Celtics,Eastern,108.96,1,MIA,125,123,1,2
2024-11-10,2024,MIA,Miami Heat,Eastern,104.90,0,,,,,
2024-11-10,2024,MIL,Milwaukee Bucks,Eastern,107.49,0,,,,,
2024-11-10,2024,DEN,Denver Nuggets,Western,112.27,1,GSW,100,108,0,-8
2024-11-10,2024,GSW,Golden State Warriors,Western,103.54,0,,,,,
2024-11-10,2024,LAL,Los Angeles Lakers,Western,103.11,0,,,,,
2024-11-11,2024,BOS,Boston Celtics,Eastern,109.51,0,,,,,
2024-11-11,2024,MIA,Miami Heat,Eastern,105.14,1,MIL,113,112,1,1
2024-11-11,2024,MIL,Milwaukee Bucks,Eastern,107.82,0,,,,,
2024-11-11,2024,DEN,Denver Nuggets,Western,111.48,0,,,,,
2024-11-11,2024,GSW,Golden State Warriors,Western,105.25,1,LAL,119,99,1,20
2024-11-11,2024,LAL,Los Angeles Lakers,Western,101.98,0,,,,,
2024-11-12,2024,BOS,Boston Celtics,Eastern,108.01,0,,,,,
2024-11-12,2024,MIA,Miami Heat,Eastern,105.21,0,,,,,
2024-11-12,2024,MIL,Milwaukee Bucks,Eastern,107.74,1,DEN,117,110,1,7
2024-11-12,2024,DEN,Denver Nuggets,Western,111.23,0,,,,,
2024-11-12,2024,GSW,Golden State Warriors,Western,104.04,0,,,,,
2024-11-12,2024,LAL,Los Angeles Lakers,Western,104.66,1,BOS,114,97,1,17
2024-11-13,2024,BOS,Boston Celtics,Eastern,109.60,1,MIL,100,99,1,1
2024-11-13,2024,MIA,Miami Heat,Eastern,104.63,0,,,,,
2024-11-13,2024,MIL,Milwaukee Bucks,Eastern,107.82,0,,,,,
2024-11-13,2024,DEN,Denver Nuggets,Western,112.71,1,LAL,125,121,1,4
2024-11-13,2024,GSW,Golden State Warriors,Western,103.17,0,,,,,
2024-11-13,2024,LAL,Los Angeles Lakers,Western,101.76,0,,,,,
2024-11-14,2024,BOS,Boston Celtics,Eastern,109.18,0,,,,,
2024-11-14,2024,MIA,Miami Heat,Eastern,105.85,1,DEN,119,118,1,1
2024-11-14,2024,MIL,Milwaukee Bucks,Eastern,107.17,0,,,,,
2024-11-14,2024,DEN,Denver Nuggets,Western,110.89,0,,,,,
2024-11-14,2024,GSW,Golden State Warriors,Western,105.25,1,BOS,126,110,1,16
2024-11-14,2024,LAL,Los Angeles Lakers,Western,102.10,0,,,,,
2024-11-15,2024,BOS,Boston Celtics,Eastern,110.07,0,,,,,
2024-11-15,2024,MIA,Miami Heat,Eastern,104.64,0,,,,,
2024-11-15,2024,MIL,Milwaukee Bucks,Eastern,107.73,1,GSW,116,109,1,7
2024-11-15,2024,DEN,Denver Nuggets,Western,112.52,0,,,,,
2024-11-15,2024,GSW,Golden State Warriors,Western,103.98,0,,,,,
2024-11-15,2024,LAL,Los Angeles Lakers,Western,103.02,1,MIA,117,116,1,1
2024-11-16,2024,BOS,Boston Celtics,Eastern,109.76,1,DEN,120,118,1,2
2024-11-16,2024,MIA,Miami Heat,Eastern,106.28,0,,,,,
2024-11-16,2024,MIL,Milwaukee Bucks,Eastern,108.16,0,,,,,
2024-11-16,2024,DEN,Denver Nuggets,Western,110.03,1,BOS,101,130,0,-29
2024-11-16,2024,GSW,Golden State Warriors,Western,104.40,0,,,,,
2024-11-16,2024,LAL,Los Angeles Lakers,Western,102.78,0,,,,,
2024-11-17,2024,BOS,Boston Celtics,Eastern,109.91,0,,,,,
2024-11-17,2024,MIA,Miami Heat,Eastern,107.44,1,GSW,118,105,1,13
2024-11-17,2024,MIL,Milwaukee Bucks,Eastern,107.96,0,,,,,
2024-11-17,2024,DEN,Denver Nuggets,Western,111.56,0,,,,,
2024-11-17,2024,GSW,Golden State Warriors,Western,103.42,1,MIA,116,120,0,-4
2024-11-17,2024,LAL,Los Angeles Lakers,Western,103.04,0,,,,,
2024-11-18,2024,BOS,Boston Celtics,Eastern,109.35,0,,,,,
2024-11-18,2024,MIA,Miami Heat,Eastern,106.36,0,,,,,
2024-11-18,2024,MIL,Milwaukee Bucks,Eastern,109.17,1,LAL,114,106,1,8
2024-11-18,2024,DEN,Denver Nuggets,Western,111.18,0,,,,,
2024-11-18,2024,GSW,Golden State Warriors,Western,103.03,0,,,,,
2024-11-18,2024,LAL,Los Angeles Lakers,Western,100.79,1,MIL,107,123,0,-16
2024-11-19,2024,BOS,Boston Celtics,Eastern,109.06,1,GSW,101,116,0,-15
2024-11-19,2024,MIA,Miami Heat,Eastern,105.10,0,,,,,
2024-11-19,2024,MIL,Milwaukee Bucks,Eastern,106.78,0,,,,,
2024-11-19,2024,DEN,Denver Nuggets,Western,111.85,1,MIA,122,113,1,9
2024-11-19,2024,GSW,Golden State Warriors,Western,103.52,0,,,,,
2024-11-19,2024,LAL,Los Angeles Lakers,Western,102.70,0,,,,,
2024-11-20,2024,BOS,Boston Celtics,Eastern,109.61,0,,,,,
2024-11-20,2024,MIA,Miami Heat,Eastern,104.83,1,LAL,103,119,0,-16
2024-11-20,2024,MIL,Milwaukee Bucks,Eastern,108.05,0,,,,,
2024-11-20,2024,DEN,Denver Nuggets,Western,111.32,0,,,,,
2024-11-20,2024,GSW,Golden State Warriors,Western,105.32,1,MIL,123,111,1,12
2024-11-20,2024,LAL,Los Angeles Lakers,Western,102.56,0,,,,,
2024-11-21,2024,BOS,Boston Celtics,Eastern,109.79,0,,,,,
2024-11-21,2024,MIA,Miami Heat,Eastern,106.53,0,,,,,
2024-11-21,2024,MIL,Milwaukee Bucks,Eastern,107.74,1,BOS,103,97,1,6
2024-11-21,2024,DEN,Denver Nuggets,Western,111.51,0,,,,,
2024-11-21,2024,GSW,Golden State Warriors,Western,103.00,0,,,,,
2024-11-21,2024,LAL,Los Angeles Lakers,Western,103.28,1,DEN,126,114,1,12
2024-11-22,2024,BOS,Boston Celtics,Eastern,111.82,1,LAL,114,97,1,17
2024-11-22,2024,MIA,Miami Heat,Eastern,105.28,0,,,,,
2024-11-22,2024,MIL,Milwaukee Bucks,Eastern,107.84,0,,,,,
2024-11-22,2024,DEN,Denver Nuggets,Western,110.46,1,MIL,107,121,0,-14
2024-11-22,2024,GSW,Golden State Warriors,Western,102.59,0,,,,,
2024-11-22,2024,LAL,Los Angeles Lakers,Western,102.24,0,,,,,
2024-11-23,2024,BOS,Boston Celtics,Eastern,110.55,0,,,,,
2024-11-23,2024,MIA,Miami Heat,Eastern,107.43,1,BOS,126,100,1,26
2024-11-23,2024,MIL,Milwaukee Bucks,Eastern,107.69,0,,,,,
2024-11-23,2024,DEN,Denver Nuggets,Western,111.34,0,,,,,
2024-11-23,2024,GSW,Golden State Warriors,Western,104.04,1,DEN,112,100,1,12
2024-11-23,2024,LAL,Los Angeles Lakers,Western,103.06,0,,,,,
2024-11-24,2024,BOS,Boston Celtics,Eastern,110.42,0,,,,,
2024-11-24,2024,MIA,Miami Heat,Eastern,105.82,0,,,,,
2024-11-24,2024,MIL,Milwaukee Bucks,Eastern,109.32,1,MIA,128,96,1,32
2024-11-24,2024,DEN,Denver Nuggets,Western,110.74,0,,,,,
2024-11-24,2024,GSW,Golden State Warriors,Western,103.20,0,,,,,
2024-11-24,2024,LAL,Los Angeles Lakers,Western,103.04,1,GSW,119,122,0,-3
2024-11-25,2024,BOS,Boston Celtics,Eastern,111.87,1,MIA,111,99,1,12
2024-11-25,2024,MIA,Miami Heat,Eastern,105.03,0,,,,,
2024-11-25,2024,MIL,Milwaukee Bucks,Eastern,107.20,0,,,,,
2024-11-25,2024,DEN,Denver Nuggets,Western,110.45,1,GSW,108,118,0,-10
2024-11-25,2024,GSW,Golden State Warriors,Western,103.14,0,,,,,
2024-11-25,2024,LAL,Los Angeles Lakers,Western,103.19,0,,,,,
2024-11-26,2024,BOS,Boston Celtics,Eastern,111.51,0,,,,,
2024-11-26,2024,MIA,Miami Heat,Eastern,106.77,1,MIL,118,98,1,20
2024-11-26,2024,MIL,Milwaukee Bucks,Eastern,106.35,0,,,,,
2024-11-26,2024,DEN,Denver Nuggets,Western,110.75,0,,,,,
2024-11-26,2024,GSW,Golden State Warriors,Western,105.06,1,LAL,114,99,1,15
2024-11-26,2024,LAL,Los Angeles Lakers,Western,103.15,0,,,,,
2024-11-27,2024,BOS,Boston Celtics,Eastern,111.43,0,,,,,
2024-11-27,2024,MIA,Miami Heat,Eastern,106.00,0,,,,,
2024-11-27,2024,MIL,Milwaukee Bucks,Eastern,105.28,1,DEN,100,125,0,-25
2024-11-27,2024,DEN,Denver Nuggets,Western,111.09,0,,,,,
2024-11-27,2024,GSW,Golden State Warriors,Western,103.59,0,,,,,
2024-11-27,2024,LAL,Los Angeles Lakers,Western,101.15,1,BOS,101,121,0,-20
2024-11-28,2024,BOS,Boston Celtics,Eastern,112.76,1,MIA,117,100,1,17
2024-11-28,2024,MIA,Miami Heat,Eastern,105.97,0,,,,,
2024-11-28,2024,MIL,Milwaukee Bucks,Eastern,106.24,0,,,,,
2024-11-28,2024,DEN,Denver Nuggets,Western,112.54,1,GSW,126,96,1,30
2024-11-28,2024,GSW,Golden State Warriors,Western,102.66,0,,,,,
2024-11-28,2024,LAL,Los Angeles Lakers,Western,103.36,0,,,,,
2024-11-29,2024,BOS,Boston Celtics,Eastern,111.76,0,,,,,
2024-11-29,2024,MIA,Miami Heat,Eastern,104.27,1,MIL,117,125,0,-8
2024-11-29,2024,MIL,Milwaukee Bucks,Eastern,106.19,0,,,,,
2024-11-29,2024,DEN,Denver Nuggets,Western,110.56,0,,,,,
2024-11-29,2024,GSW,Golden State Warriors,Western,104.68,1,LAL,125,109,1,16
2024-11-29,2024,LAL,Los Angeles Lakers,Western,103.97,0,,,,,
2024-11-30,2024,BOS,Boston Celtics,Eastern,111.29,0,,,,,
2024-11-30,2024,MIA,Miami Heat,Eastern,106.19,0,,,,,
2024-11-30,2024,MIL,Milwaukee Bucks,Eastern,108.18,1,DEN,127,101,1,26
2024-11-30,2024,DEN,Denver Nuggets,Western,111.07,0,,,,,
2024-11-30,2024,GSW,Golden State Warriors,Western,102.70,0,,,,,
2024-11-30,2024,LAL,Los Angeles Lakers,Western,103.11,1,BOS,104,102,1,2
2024-12-01,2024,BOS,Boston Celtics,Eastern,110.78,1,MIL,110,122,0,-12
2024-12-01,2024,MIA,Miami Heat,Eastern,105.76,0,,,,,
2024-12-01,2024,MIL,Milwaukee Bucks,Eastern,107.24,0,,,,,
2024-12-01,2024,DEN,Denver Nuggets,Western,112.05,1,LAL,117,109,1,8
2024-12-01,2024,GSW,Golden State Warriors,Western,103.85,0,,,,,
2024-12-01,2024,LAL,Los Angeles Lakers,Western,102.50,0,,,,,
2024-12-02,2024,BOS,Boston Celtics,Eastern,111.14,0,,,,,
2024-12-02,2024,MIA,Miami Heat,Eastern,106.46,1,DEN,128,111,1,17
2024-12-02,2024,MIL,Milwaukee Bucks,Eastern,107.48,0,,,,,
2024-12-02,2024,DEN,Denver Nuggets,Western,110.83,0,,,,,
2024-12-02,2024,GSW,Golden State Warriors,Western,104.91,1,BOS,126,114,1,12
2024-12-02,2024,LAL,Los Angeles Lakers,Western,102.91,0,,,,,
2024-12-03,2024,BOS,Boston Celtics,Eastern,110.78,0,,,,,
2024-12-03,2024,MIA,Miami Heat,Eastern,105.72,0,,,,,
2024-12-03,2024,MIL,Milwaukee Bucks,Eastern,105.89,1,GSW,102,103,0,-1
2024-12-03,2024,DEN,Denver Nuggets,Western,109.87,0,,,,,
2024-12-03,2024,GSW,Golden State Warriors,Western,102.97,0,,,,,
2024-12-03,2024,LAL,Los Angeles Lakers,Western,102.58,1,MIA,115,113,1,2
2024-12-04,2024,BOS,Boston Celtics,Eastern,110.91,1,DEN,119,111,1,8
2024-12-04,2024,MIA,Miami Heat,Eastern,105.68,0,,,,,
2024-12-04,2024,MIL,Milwaukee Bucks,Eastern,105.93,0,,,,,
2024-12-04,2024,DEN,Denver Nuggets,Western,110.93,1,BOS,124,126,0,-2
2024-12-04,2024,GSW,Golden State Warriors,Western,103.40,0,,,,,
2024-12-04,2024,LAL,Los Angeles Lakers,Western,102.58,0,,,,,
2024-12-05,2024,BOS,Boston Celtics,Eastern,111.39,0,,,,,
2024-12-05,2024,MIA,Miami Heat,Eastern,104.76,1,GSW,101,119,0,-18
2024-12-05,2024,MIL,Milwaukee Bucks,Eastern,105.87,0,,,,,
2024-12-05,2024,DEN,Denver Nuggets,Western,110.42,0,,,,,
2024-12-05,2024,GSW,Golden State Warriors,Western,103.84,1,MIA,107,98,1,9
2024-12-05,2024,LAL,Los Angeles Lakers,Western,102.60,0,,,,,
2024-12-06,2024,BOS,Boston Celtics,Eastern,110.57,0,,,,,
2024-12-06,2024,MIA,Miami Heat,Eastern,104.55,0,,,,,
2024-12-06,2024,MIL,Milwaukee Bucks,Eastern,106.53,1,LAL,100,104,0,-4
2024-12-06,2024,DEN,Denver Nuggets,Western,111.12,0,,,,,
2024-12-06,2024,GSW,Golden State Warriors,Western,104.32,0,,,,,
2024-12-06,2024,LAL,Los Angeles Lakers,Western,101.88,1,MIL,101,130,0,-29
2024-12-07,2024,BOS,Boston Celtics,Eastern,110.04,1,GSW,101,117,0,-16
2024-12-07,2024,MIA,Miami Heat,Eastern,105.92,0,,,,,
2024-12-07,2024,MIL,Milwaukee Bucks,Eastern,106.84,0,,,,,
2024-12-07,2024,DEN,Denver Nuggets,Western,110.37,1,MIA,120,127,0,-7
2024-12-07,2024,GSW,Golden State Warriors,Western,104.02,0,,,,,
2024-12-07,2024,LAL,Los Angeles Lakers,Western,103.38,0,,,,,
2024-12-08,2024,BOS,Boston Celtics,Eastern,110.54,0,,,,,
2024-12-08,2024,MIA,Miami Heat,Eastern,104.90,1,LAL,119,130,0,-11
2024-12-08,2024,MIL,Milwaukee Bucks,Eastern,105.58,0,,,,,
2024-12-08,2024,DEN,Denver Nuggets,Western,111.28,0,,,,,
